level,section_code,section_name,division_code,division_name,group_code,group_name,class_code,class_name,gb_source_row,status,notes
class,C,制造业,34,通用设备制造业,342,金属加工机械制造,3429,其他金属加工机械制造,7426,BASE_CATALOG,
group,C,制造业,34,通用设备制造业,343,物料搬运设备制造,,,7452,BASE_CATALOG,
class,C,制造业,34,通用设备制造业,343,物料搬运设备制造,3431,轻小型起重设备制造,7454,BASE_CATALOG,
class,C,制造业,34,通用设备制造业,343,物料搬运设备制造,3432,生产专用起重机制造,7469,BASE_CATALOG,
class,C,制造业,34,通用设备制造业,343,物料搬运设备制造,3433,生产专用车辆制造,7498,BASE_CATALOG,
class,C,制造业,34,通用设备制造业,343,物料搬运设备制造,3434,连续搬运设备制造,7517,BASE_CATALOG,
class,C,制造业,34,通用设备制造业,343,物料搬运设备制造,3435,电梯、自动扶梯及升降机制造,7549,BASE_CATALOG,
class,C,制造业,34,通用设备制造业,343,物料搬运设备制造,3436,客运索道制造,7556,BASE_CATALOG,
class,C,制造业,34,通用设备制造业,343,物料搬运设备制造,3437,机械式停车设备制造,7562,BASE_CATALOG,
class,C,制造业,34,通用设备制造业,343,物料搬运设备制造,3439,其他物料搬运设备制造,7567,BASE_CATALOG,
group,C,制造业,34,通用设备制造业,344,泵、阀门、压缩机及类似机械制造,,,7580,BASE_CATALOG,
class,C,制造业,34,通用设备制造业,344,泵、阀门、压缩机及类似机械制造,3441,泵及真空设备制造,7582,BASE_CATALOG,
class,C,制造业,34,通用设备制造业,344,泵、阀门、压缩机及类似机械制造,3442,气体压缩机械制造,7609,BASE_CATALOG,
class,C,制造业,34,通用设备制造业,344,泵、阀门、压缩机及类似机械制造,3443,阀门和旋塞制造,7626,BASE_CATALOG,
class,C,制造业,34,通用设备制造业,344,泵、阀门、压缩机及类似机械制造,3444,液压动力机械及元件制造,7637,BASE_CATALOG,
class,C,制造业,34,通用设备制造业,344,泵、阀门、压缩机及类似机械制造,3445,液力动力机械及元件制造,7654,BASE_CATALOG,
class,C,制造业,34,通用设备制造业,344,泵、阀门、压缩机及类似机械制造,3446,气压动力机械及元件制造,7663,BASE_CATALOG,
group,C,制造业,34,通用设备制造业,345,轴承、齿轮和传动部件制造,,,7675,BASE_CATALOG,
class,C,制造业,34,通用设备制造业,345,轴承、齿轮和传动部件制造,3451,滚动轴承制造,7676,BASE_CATALOG,
class,C,制造业,34,通用设备制造业,345,轴承、齿轮和传动部件制造,3452,滑动轴承制造,7699,BASE_CATALOG,
class,C,制造业,34,通用设备制造业,345,轴承、齿轮和传动部件制造,3453,齿轮及齿轮减、变速箱制造,7705,BASE_CATALOG,
class,C,制造业,34,通用设备制造业,345,轴承、齿轮和传动部件制造,3459,其他传动部件制造,7729,BASE_CATALOG,
group,C,制造业,34,通用设备制造业,346,烘炉、风机、包装等设备制造,,,7738,BASE_CATALOG,
class,C,制造业,34,通用设备制造业,346,烘炉、风机、包装等设备制造,3461,烘炉、熔炉及电炉制造,7739,BASE_CATALOG,
class,C,制造业,34,通用设备制造业,346,烘炉、风机、包装等设备制造,3462,风机、风扇制造,7785,BASE_CATALOG,
class,C,制造业,34,通用设备制造业,346,烘炉、风机、包装等设备制造,3463,气体、液体分离及纯净设备制造,7806,BASE_CATALOG,
class,C,制造业,34,通用设备制造业,346,烘炉、风机、包装等设备制造,3464,制冷、空调设备制造,7893,BASE_CATALOG,
class,C,制造业,34,通用设备制造业,346,烘炉、风机、包装等设备制造,3465,风动和电动工具制造,7912,BASE_CATALOG,
class,C,制造业,34,通用设备制造业,346,烘炉、风机、包装等设备制造,3466,喷枪及类似器具制造,7919,BASE_CATALOG,
class,C,制造业,34,通用设备制造业,346,烘炉、风机、包装等设备制造,3467,包装专用设备制造,7931,BASE_CATALOG,
group,C,制造业,34,通用设备制造业,347,文化、办公用机械制造,,,7948,BASE_CATALOG,
class,C,制造业,34,通用设备制造业,347,文化、办公用机械制造,3471,电影机械制造,7949,BASE_CATALOG,
class,C,制造业,34,通用设备制造业,347,文化、办公用机械制造,3472,幻灯及投影设备制造,7967,BASE_CATALOG,
class,C,制造业,34,通用设备制造业,347,文化、办公用机械制造,3473,照相机及器材制造,7977,BASE_CATALOG,
class,C,制造业,34,通用设备制造业,347,文化、办公用机械制造,3474,复印和胶印设备制造,8001,BASE_CATALOG,
class,C,制造业,34,通用设备制造业,347,文化、办公用机械制造,3475,计算器及货币专用设备制造,8017,BASE_CATALOG,
class,C,制造业,34,通用设备制造业,347,文化、办公用机械制造,3479,其他文化、办公用机械制造,8028,BASE_CATALOG,
group,C,制造业,34,通用设备制造业,348,通用零部件制造,,,8036,BASE_CATALOG,
class,C,制造业,34,通用设备制造业,348,通用零部件制造,3481,金属密封件制造,8037,BASE_CATALOG,
class,C,制造业,34,通用设备制造业,348,通用零部件制造,3482,紧固件制造,8050,BASE_CATALOG,
class,C,制造业,34,通用设备制造业,348,通用零部件制造,3483,弹簧制造,8072,BASE_CATALOG,
class,C,制造业,34,通用设备制造业,348,通用零部件制造,3484,机械零部件加工,8078,BASE_CATALOG,
class,C,制造业,34,通用设备制造业,348,通用零部件制造,3489,其他通用零部件制造,8084,BASE_CATALOG,
group,C,制造业,34,通用设备制造业,349,其他通用设备制造业,,,8089,BASE_CATALOG,
class,C,制造业,34,通用设备制造业,349,其他通用设备制造业,3491,工业机器人制造,8090,BASE_CATALOG,
class,C,制造业,34,通用设备制造业,349,其他通用设备制造业,3492,特殊作业机器人制造,8108,BASE_CATALOG,
class,C,制造业,34,通用设备制造业,349,其他通用设备制造业,3493,增材制造装备制造,8127,BASE_CATALOG,
class,C,制造业,34,通用设备制造业,349,其他通用设备制造业,3499,其他未列明通用设备制造业,8140,BASE_CATALOG,
division,C,制造业,35,专用设备制造业,,,,,8173,BASE_CATALOG,
group,C,制造业,35,专用设备制造业,351,采矿、冶金、建筑专用设备制造,,,8174,BASE_CATALOG,
class,C,制造业,35,专用设备制造业,351,采矿、冶金、建筑专用设备制造,3511,矿山机械制造,8175,BASE_CATALOG,
class,C,制造业,35,专用设备制造业,351,采矿、冶金、建筑专用设备制造,3512,石油钻采专用设备制造,8255,BASE_CATALOG,
class,C,制造业,35,专用设备制造业,351,采矿、冶金、建筑专用设备制造,3513,深海石油钻探设备制造,8276,BASE_CATALOG,
class,C,制造业,35,专用设备制造业,351,采矿、冶金、建筑专用设备制造,3514,建筑工程用机械制造,8304,BASE_CATALOG,
class,C,制造业,35,专用设备制造业,351,采矿、冶金、建筑专用设备制造,3515,建筑材料生产专用机械制造,8347,BASE_CATALOG,
class,C,制造业,35,专用设备制造业,351,采矿、冶金、建筑专用设备制造,3516,冶金专用设备制造,8426,BASE_CATALOG,
class,C,制造业,35,专用设备制造业,351,采矿、冶金、建筑专用设备制造,3517,隧道施工专用机械制造,8443,BASE_CATALOG,
group,C,制造业,35,专用设备制造业,352,化工、木材、非金属加工专用设备制造,,,8454,BASE_CATALOG,
class,C,制造业,35,专用设备制造业,352,化工、木材、非金属加工专用设备制造,3521,炼油、化工生产专用设备制造,8455,BASE_CATALOG,
class,C,制造业,35,专用设备制造业,352,化工、木材、非金属加工专用设备制造,3522,橡胶加工专用设备制造,8497,BASE_CATALOG,
class,C,制造业,35,专用设备制造业,352,化工、木材、非金属加工专用设备制造,3523,塑料加工专用设备制造,8529,BASE_CATALOG,
class,C,制造业,35,专用设备制造业,352,化工、木材、非金属加工专用设备制造,3524,木竹材加工机械制造,8543,BASE_CATALOG,
class,C,制造业,35,专用设备制造业,352,化工、木材、非金属加工专用设备制造,3525,模具制造,8570,BASE_CATALOG,
class,C,制造业,35,专用设备制造业,352,化工、木材、非金属加工专用设备制造,3529,其他非金属加工专用设备制造,8581,BASE_CATALOG,
group,C,制造业,35,专用设备制造业,353,食品、饮料、烟草及饲料生产专用设备制造,,,8586,BASE_CATALOG,
class,C,制造业,35,专用设备制造业,353,食品、饮料、烟草及饲料生产专用设备制造,3531,食品、酒、饮料及茶生产专用设备制造,8587,BASE_CATALOG,
class,C,制造业,35,专用设备制造业,353,食品、饮料、烟草及饲料生产专用设备制造,3532,农副食品加工专用设备制造,8630,BASE_CATALOG,
class,C,制造业,35,专用设备制造业,353,食品、饮料、烟草及饲料生产专用设备制造,3533,烟草生产专用设备制造,8675,BASE_CATALOG,
class,C,制造业,35,专用设备制造业,353,食品、饮料、烟草及饲料生产专用设备制造,3534,饲料生产专用设备制造,8702,BASE_CATALOG,
group,C,制造业,35,专用设备制造业,354,印刷、制药、日化及日用品生产专用设备制造,,,8709,BASE_CATALOG,
class,C,制造业,35,专用设备制造业,354,印刷、制药、日化及日用品生产专用设备制造,3541,制浆和造纸专用设备制造,8710,BASE_CATALOG,
class,C,制造业,35,专用设备制造业,354,印刷、制药、日化及日用品生产专用设备制造,3542,印刷专用设备制造,8722,BASE_CATALOG,
class,C,制造业,35,专用设备制造业,354,印刷、制药、日化及日用品生产专用设备制造,3543,日用化工专用设备制造,8754,BASE_CATALOG,
class,C,制造业,35,专用设备制造业,354,印刷、制药、日化及日用品生产专用设备制造,3544,制药专用设备制造,8771,BASE_CATALOG,
class,C,制造业,35,专用设备制造业,354,印刷、制药、日化及日用品生产专用设备制造,3545,照明器具生产专用设备制造,8797,BASE_CATALOG,
class,C,制造业,35,专用设备制造业,354,印刷、制药、日化及日用品生产专用设备制造,3546,玻璃、陶瓷和搪瓷制品生产专用设备制造,8804,BASE_CATALOG,
class,C,制造业,35,专用设备制造业,354,印刷、制药、日化及日用品生产专用设备制造,3549,其他日用品生产专用设备制造,8830,BASE_CATALOG,
group,C,制造业,35,专用设备制造业,355,纺织、服装和皮革加工专用设备制造,,,8838,BASE_CATALOG,
class,C,制造业,35,专用设备制造业,355,纺织、服装和皮革加工专用设备制造,3551,纺织专用设备制造,8839,BASE_CATALOG,
class,C,制造业,35,专用设备制造业,355,纺织、服装和皮革加工专用设备制造,3552,皮革、毛皮及其制品加工专用设备制造,8862,BASE_CATALOG,
class,C,制造业,35,专用设备制造业,355,纺织、服装和皮革加工专用设备制造,3553,缝制机械制造,8872,BASE_CATALOG,
class,C,制造业,35,专用设备制造业,355,纺织、服装和皮革加工专用设备制造,3554,洗涤机械制造,8882,BASE_CATALOG,
group,C,制造业,35,专用设备制造业,356,电子和电工机械专用设备制造,,,8891,BASE_CATALOG,
class,C,制造业,35,专用设备制造业,356,电子和电工机械专用设备制造,3561,电工机械专用设备制造,8892,BASE_CATALOG,
class,C,制造业,35,专用设备制造业,356,电子和电工机械专用设备制造,3562,半导体器件专用设备制造,8930,BASE_CATALOG,
class,C,制造业,35,专用设备制造业,356,电子和电工机械专用设备制造,3563,电子元器件与机电组件设备制造,8972,BASE_CATALOG,
class,C,制造业,35,专用设备制造业,356,电子和电工机械专用设备制造,3569,其他电子专用设备制造,9011,BASE_CATALOG,
group,C,制造业,35,专用设备制造业,357,农、林、牧、渔专用机械制造,,,9050,BASE_CATALOG,
class,C,制造业,35,专用设备制造业,357,农、林、牧、渔专用机械制造,3571,拖拉机制造,9051,BASE_CATALOG,
class,C,制造业,35,专用设备制造业,357,农、林、牧、渔专用机械制造,3572,机械化农业及园艺机具制造,9063,BASE_CATALOG,
class,C,制造业,35,专用设备制造业,357,农、林、牧、渔专用机械制造,3573,营林及木竹采伐机械制造,9122,BASE_CATALOG,
class,C,制造业,35,专用设备制造业,357,农、林、牧、渔专用机械制造,3574,畜牧机械制造,9134,BASE_CATALOG,
class,C,制造业,35,专用设备制造业,357,农、林、牧、渔专用机械制造,3575,渔业机械制造,9152,BASE_CATALOG,
class,C,制造业,35,专用设备制造业,357,农、林、牧、渔专用机械制造,3576,农林牧渔机械配件制造,9170,BASE_CATALOG,
class,C,制造业,35,专用设备制造业,357,农、林、牧、渔专用机械制造,3577,棉花加工机械制造,9178,BASE_CATALOG,
class,C,制造业,35,专用设备制造业,357,农、林、牧、渔专用机械制造,3579,其他农、林、牧、渔业机械制造,9183,BASE_CATALOG,
group,C,制造业,35,专用设备制造业,358,医疗仪器设备及器械制造,,,9209,BASE_CATALOG,
class,C,制造业,35,专用设备制造业,358,医疗仪器设备及器械制造,3581,医疗诊断、监护及治疗设备制造,9210,BASE_CATALOG,
class,C,制造业,35,专用设备制造业,358,医疗仪器设备及器械制造,3582,口腔科用设备及器具制造,9400,BASE_CATALOG,
class,C,制造业,35,专用设备制造业,358,医疗仪器设备及器械制造,3583,医疗实验室及医用消毒设备和器具制造,9415,BASE_CATALOG,
class,C,制造业,35,专用设备制造业,358,医疗仪器设备及器械制造,3584,医疗、外科及兽医用器械制造,9422,BASE_CATALOG,
class,C,制造业,35,专用设备制造业,358,医疗仪器设备及器械制造,3585,机械治疗及病房护理设备制造,9502,BASE_CATALOG,
class,C,制造业,35,专用设备制造业,358,医疗仪器设备及器械制造,3586,康复辅具制造,9555,BASE_CATALOG,
class,C,制造业,35,专用设备制造业,358,医疗仪器设备及器械制造,3587,眼镜制造,9643,BASE_CATALOG,
class,C,制造业,35,专用设备制造业,358,医疗仪器设备及器械制造,3589,其他医疗设备及器械制造,9661,BASE_CATALOG,
group,C,制造业,35,专用设备制造业,359,环保、邮政、社会公共服务及其他专用设备制造,,,9706,BASE_CATALOG,
class,C,制造业,35,专用设备制造业,359,环保、邮政、社会公共服务及其他专用设备制造,3591,环境保护专用设备制造,9707,BASE_CATALOG,
class,C,制造业,35,专用设备制造业,359,环保、邮政、社会公共服务及其他专用设备制造,3592,地质勘查专用设备制造,9973,BASE_CATALOG,
class,C,制造业,35,专用设备制造业,359,环保、邮政、社会公共服务及其他专用设备制造,3593,邮政专用机械及器材制造,9985,BASE_CATALOG,
class,C,制造业,35,专用设备制造业,359,环保、邮政、社会公共服务及其他专用设备制造,3594,商业、饮食、服务专用设备制造,10000,BASE_CATALOG,
class,C,制造业,35,专用设备制造业,359,环保、邮政、社会公共服务及其他专用设备制造,3595,社会公共安全设备及器材制造,10017,BASE_CATALOG,
class,C,制造业,35,专用设备制造业,359,环保、邮政、社会公共服务及其他专用设备制造,3596,交通安全、管制及类似专用设备制造,10033,BASE_CATALOG,
class,C,制造业,35,专用设备制造业,359,环保、邮政、社会公共服务及其他专用设备制造,3597,水资源专用机械制造,10043,BASE_CATALOG,
class,C,制造业,35,专用设备制造业,359,环保、邮政、社会公共服务及其他专用设备制造,3599,其他专用设备制造,10079,BASE_CATALOG,
division,C,制造业,36,汽车制造业,,,,,10110,BASE_CATALOG,
group,C,制造业,36,汽车制造业,361,汽车整车制造,,,10111,BASE_CATALOG,
class,C,制造业,36,汽车制造业,361,汽车整车制造,3611,汽柴油车整车制造,10112,BASE_CATALOG,
class,C,制造业,36,汽车制造业,361,汽车整车制造,3612,新能源车整车制造,10135,BASE_CATALOG,
group,C,制造业,36,汽车制造业,362,汽车用发动机制造,,,10156,BASE_CATALOG,
class,C,制造业,36,汽车制造业,362,汽车用发动机制造,3620,汽车用发动机制造,10156,BASE_CATALOG,same_row_group_and_class
